Cell_ID,AP1Amplitude,AP2Amplitude,AP12AmplitudeDrop,AP12AmplitudeChangePercent,AP1SSAmplitudeChange,AP1WidthHalfHeight,AP2WidthHalfHeight,AP12HalfWidthChangePercent,AP1WidthPeakToTrough,AP2WidthPeakToTrough,AP1RateOfChangePeakToTrough,AP2RateOfChangePeakToTrough,AP12RateOfChangePeakToTroughPercentChange,AP1AHPDepth,AP2AHPDepth,AP12AHPDepthPercentChange,AP1DelayMean,AP2DelayMean,AP1DelaySD,AP2DelaySD,AP1DelayMeanStrongStim,AP2DelayMeanStrongStim,AP1DelaySDStrongStim,AP2DelaySDStrongStim,Burst1ISIMean,Burst1ISIMeanStrongStim,Burst1ISISD,Burst1ISISDStrongStim,InitialAccommodationMean,SSAccommodationMean,AccommodationRateToSS,AccommodationAtSSMean,AccommodationRateMeanAtSS,ISIMedian,ISICV,ISIBurstMeanChange,SpikeRateStrongStim,InputResistance,SteadyStateAPs,FrequencyPassAbove,FrequencyPassBelow,RampFirstSpike,ClusterPath,Cluster,WasNoise
NMLCL000360,65.5713986687597,65.4003599970857,0.33205612839361104,-0.4703873812996924,1.6495950769085996,0.9056965714071736,0.9149619494336684,1.5255755493643526,1.9172922791409213,1.9307410492286516,-4.234924018529495,-4.2165066193729865,-1.6608326009002172,3.068912493012184,3.0637864607560372,-0.8040934122794561,4.897304074759375,5.4904116794362965,0.0,0.0,3.8409169845986826,4.4442553328011485,0.0,0.0,4.745341045180154,3.7251979864538454,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.14322748026342932,-65.1020581980847,6.2327169987576925,5.555511602883664,2.436192243260087,3.2133404479543253,3.8264739950227327,7.5277319463359404,0.0,4.216192878969989,5.799909457150003,8.472719110995452,/,-1,False
NMLCL000361,65.6639573334282,65.5340600002032,0.2616714483903049,-0.3753498246416823,1.658653630594752,0.9149619494336684,0.9149619494336684,0.0,1.9473015876982385,1.9603553486889331,-4.210576335204814,-4.193924190055977,-1.581001626275728,3.1396193899244764,3.1398576925690387,0.055776613896261665,4.872234998242893,5.477021307235758,0.0,0.0,3.8128369341513633,4.433104608975478,0.0,0.0,4.74664112871163,3.732939549123479,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.1429015914551041,-65.2227569754854,6.227441978129841,5.559332155690839,2.4362363409502708,3.2223109577151705,3.8264739950227327,7.5329801180838025,0.0,4.216192878969989,5.799909457150003,8.471461709320375,/,-1,False
NMLCL000362,57.199498000787706,57.0830426672001,0.2375578083942575,-0.3844422387034028,1.878899187697383,1.0842419447666545,1.0842419447666545,0.0,2.5874484892076834,2.6130940129687747,-3.45770153965196,-3.430631749275036,-1.9946272625488957,3.5105264845599247,3.5172406618169947,0.9551180579045834,4.4223811747543325,5.211477240348702,0.0,0.0,3.4062090058019376,4.299277390288259,0.0,0.0,4.662549761036762,3.826975517291236,0.0,0.0,-50.0,-33.3333333333333,-0.1535164434298386,-67.4557204600528,6.067798010284772,5.5056857309214875,2.4330590467142823,3.1464047861286875,4.03002006262473,6.721598179863356,0.0,4.216192878969989,5.799909457150003,8.468942152829989,/,-1,False
NMLCL000363,52.6847600002034,56.081962680529394,-2.177288040224741,2.763009147269059,4.806568110541977,1.1592230280352425,1.0526011070472934,-3.5534271199176115,2.164891880570751,2.118929082212312,-3.7090045308099455,-3.8479060299671897,3.5883083188322686,2.56977931941034,2.8798647442569303,4.517953573420752,3.362500852433806,3.991215553972655,0.0,0.0,2.415954094452617,3.4945922116879635,0.0,0.0,3.3451990966712377,3.127505559896217,0.0,0.0,-100.0,-100.0,-1.1947054951603389,-81.9883965039137,6.5118157403910795,3.5201296944243032,2.5727727949133072,3.674055107615472,5.349653026288163,6.678724917026369,0.0,4.216192878969989,5.653934701813661,8.774582160363053,/,-1,False
NMLCL000364,56.808316000438396,56.1561028679109,0.9170009499138804,-1.2929681137508755,2.150525586412668,1.0445319562007715,1.0526011070472934,1.355379186295811,2.143525226973385,2.1622458825317006,-3.8002211774422014,-3.7699758656850015,-2.081553711279637,2.574841096580766,2.583372426138834,1.142777216964441,4.6332068065122405,4.980562859228055,0.0,0.0,3.566078683310209,4.053479846303197,0.0,0.0,3.8763760182623623,3.1695003324276136,0.0,0.0,-42.8571428571429,-42.8571428571429,-0.2383727985272748,-89.9926480753375,5.641898955700522,5.416489536259719,2.146498814452777,3.910154403535707,4.605281729766854,6.76098682453727,0.0,4.216192878969989,5.455159935980157,8.465534044923492,/,-1,False
NMLCL000365,54.7699115999786,54.45322800244389,0.5476536120749756,-0.8464566488171578,1.6343790505096052,1.1149122692452167,1.1073324241973126,-1.2773647497281884,2.4483174508287457,2.4641146489732244,-3.5086040692355267,-3.4903463498193235,-1.6666532724894356,3.161713040228585,3.1826361788163284,1.8056294516176707,4.750132975697503,5.369791358641397,0.0,0.0,3.686142227575112,4.355507323121898,0.0,0.0,4.647875596007358,3.6964786556531424,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.13666752907994112,-64.3173422528144,6.213489161121402,5.432724598887953,2.4599308310763632,3.0075220958554434,4.163887532377031,6.32653738123101,0.0,4.387706944878573,5.2119004027075935,8.470057912090214,/,-1,False
NMLCL000366,56.8942800006444,56.6090440016374,0.5048760397027404,-0.7675061962736199,1.9943477053227017,1.0996946859980428,1.0996946859980428,0.0,2.589178804646003,2.6147805546595757,-3.448655134402647,-3.4210832402722127,-2.010564521939554,3.494890775631543,3.510556078846748,1.5579905588557676,4.412658685414087,5.203281433759562,0.0,0.0,3.3962314065935586,4.292060380878043,0.0,0.0,4.658082724105129,3.8227045391535,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.15147351260993006,-68.1886061441205,6.044439207761222,5.515694026362383,2.4279004153893498,3.1954286693444613,4.050276549873368,6.733347954145278,0.0,4.216192878969989,5.799909457150003,8.470530888657107,/,-1,False
NMLCL000367,52.12633657198771,51.4343200011563,0.9529801577704468,-1.400408255654596,1.835990432086722,1.2016533715201292,1.2222119747660305,2.0591573751949417,2.6736759929144345,2.6972275704728563,-3.302483796036473,-3.2644753898155905,-2.29410357267495,3.5377617402170767,3.5209947286265404,-1.5980175186709609,4.289537857716693,5.094375673869355,0.0,0.0,3.2074761143716257,4.1472832269118935,0.0,0.0,4.558503265777535,3.7176757163025007,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.1986064249416082,-68.93451992787911,5.90511363772734,5.4382450775741145,2.4359111027933227,3.1273998972744854,4.328546905726746,7.477623420679157,0.0,4.216192878969989,5.799909457150003,8.473633467482426,/,-1,False
NMLCL000368,52.381224000219206,51.3803240010884,1.1953327839639718,-1.6863577549262374,1.9244226478814932,1.2085533077843449,1.2222119747660305,1.707448542559844,2.660884607602949,2.6863058230275985,-3.3194324882158464,-3.278923354329112,-2.349874037306291,3.5378792033509097,3.5392958709781888,0.2898343274075491,4.28002131598676,5.090698382485182,0.0,0.0,3.1971757174146505,4.144732139530071,0.0,0.0,4.559708831939881,3.720189432103264,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.19777465041022588,-68.9984312216712,5.897384582319927,5.440744346727049,2.436716495972536,3.131564816722712,4.328546905726746,7.484438942029878,0.0,4.216192878969989,5.799909457150003,8.473282260989786,/,-1,False
NMLCL000369,53.1195593338355,51.982449334456795,1.2860022095552537,-1.7798648832212058,2.1201039171084792,1.1806632246544784,1.2016533715201292,2.0855142642977595,2.63974318364933,2.6657005715915543,-3.3533985222737086,-3.3133830727383238,-2.3378780382250826,3.5446156794579298,3.559418478635695,1.5120322665370418,4.2901690853005805,5.100427828441084,0.0,0.0,3.2167489246185905,4.154536390789204,0.0,0.0,4.567031478335677,3.7204683442106505,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.15798408592054472,-68.566525075829,5.949858719416759,5.432523278820523,2.4248383820310107,3.0886970211299123,4.313248740077743,7.475158530578063,0.0,4.216192878969989,5.799909457150003,8.45797943410662,/,-1,False
NMLCL000370,52.4358400002085,51.3346400007881,1.2628848831181179,-1.763983337200499,1.8926503186262016,1.2016533715201292,1.2222119747660305,2.0591573751949417,2.672085989121857,2.6972275704728563,-3.3064528185093294,-3.2665377441095758,-2.3372287516449037,3.5277637452359194,3.5372490752617414,1.1819946549720854,4.281931883289977,5.0918312976990725,0.0,0.0,3.2009336035830804,4.146919184067231,0.0,0.0,4.559829308658215,3.721304614084543,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.19786160698721386,-68.968814246858,5.897828865642933,5.44004518076507,2.4371528138131318,3.1233556230107995,4.328546905726746,7.484031314124522,0.0,4.216192878969989,5.799909457150003,8.473431418541391,/,-1,False
NMLCL000371,52.4006280004865,50.9385754305274,1.473961845423864,-2.004790989682801,1.8670037489091025,1.2154059609918821,1.2154059609918821,0.0,2.6688983770426757,2.6941192240792096,-3.306171567346491,-3.266303332745116,-2.3361987360407017,3.5132848361712714,3.5479776966438084,2.238384800850472,4.287958043342,5.0950812976330075,0.0,0.0,3.2074761143716257,4.148010915260701,0.0,0.0,4.560551864319788,3.7190730051025818,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.1977235352929437,-69.0524680768091,5.888471110260128,5.430306078978129,2.425827780624118,3.117200456142831,4.328546905726746,7.480355240933606,0.0,4.216192878969989,5.799909457150003,8.47358536429441,/,-1,False
NMLCL000372,67.8174000009919,67.5085900022076,0.5371138043511107,-0.7171048178265201,2.3296365805848445,0.8482257012382937,0.8482257012382937,0.0,2.029255390761622,2.0352898758368685,-4.248084048838373,-4.239781904099739,-1.0754554598079604,3.756353045380804,3.7660877402077113,1.1958413047321912,4.0017957400248365,4.829923919462946,0.0,0.0,2.9423400938363438,3.938363198548596,0.0,0.0,4.302243195705015,3.528949712421654,0.0,0.0,-37.5,-37.5,-0.20883895085530974,-70.6030281108505,5.939073314678162,5.2011267875507805,2.4408367556119694,2.7982405634126155,4.661244399795538,6.7891093018256115,0.0,4.216192878969989,5.799909457150003,8.454420919291465,/,-1,False
NMLCL000373,61.4225946666927,60.919389333168795,0.7694937055550224,-1.0600084868387911,2.2473891705973665,1.0199263227041622,1.0363971641308716,1.9431549655549631,2.2263820207269034,2.236272577925999,-3.877217220367056,-3.860366678525581,-1.595102283321346,3.3789208546726868,3.3830450671676697,0.6857069901420686,4.208005701188839,4.980088170375894,0.0,0.0,3.1665931548942057,4.090754710574852,0.0,0.0,4.559829308658215,3.743623531725794,0.0,0.0,-40.0,-40.0,-0.2198140771144863,-82.82646498769991,5.682224260983027,5.808517375858108,2.2335832305301024,4.573928258995574,3.393914677028147,7.086574153747648,0.0,4.216192878969989,5.799909457150003,8.461890424108217,/,-1,False
NMLCL000374,58.5291474289975,58.128544001245395,0.6535866003774977,-0.946240514466626,2.682889232230418,1.0363971641308716,1.0445319562007715,1.364729644280683,2.1858115345190945,2.1986675135806046,-3.873884509566252,-3.854006721267456,-1.7277536508334848,3.3280554725545017,3.3274253799971207,-0.14013876568203565,4.0246854679651785,4.756684609657958,0.0,0.0,2.9471860656248188,3.905071319352456,0.0,0.0,4.193688592449483,3.495989416646567,0.0,0.0,-42.8571428571429,-42.8571428571429,-0.2960316334788767,-81.86153367162599,5.646951585793282,5.3910023448879985,2.288238691724916,3.641074915140923,4.328546905726746,7.073713007290048,0.0,4.216192878969989,5.4872079866383565,8.450618379843155,/,-1,False
NMLCL000375,54.9341899999803,54.3418329333544,0.8603350046959282,-1.2478608337103485,2.979587143318953,1.1299017445678663,1.0031796430318176,-3.7253321810074036,2.1244474115744265,1.9373982107907897,-3.776300927019372,-4.050547059402652,4.3222606039797595,2.3981677630531397,3.0661806480279448,5.487714748672904,2.46802526176455,3.5302997600421104,0.0,0.0,1.646869468307372,3.109687570534609,0.0,0.0,3.098322983589355,2.883568000855412,0.0,0.0,0.0,0.0,0.0,-11.1534968746681,4.2198575387196495,3.2111955630175872,5.12984522358826,-3.22734979850258,5.7425190161301085,6.30263881142324,0.0,4.216192878969989,5.577497361399965,8.50027976087942,/,-1,False
NMLCL000376,59.6758495239491,59.1607544765597,0.7820963216474436,-1.0944327779574143,2.6368260690097034,1.0199263227041622,1.0281956541113664,1.3838839909779084,2.1806225057929427,2.19097377616526,-3.912609001449605,-3.8964602600503793,-1.561035862730181,3.4269049465065757,3.4392488954431713,1.3752194965186202,3.996731218838255,4.762996978055997,0.0,0.0,2.9227179016630087,3.901354584660123,0.0,0.0,4.232870154762109,3.5070973293003864,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.2225143082061896,-81.90568617794851,5.639962364702464,5.432724598887953,2.2813464123116867,3.6760273572788313,4.297712899864374,7.10933414270515,0.0,4.216192878969989,5.799909457150003,8.456933262806775,/,-1,False
NMLCL000377,65.9058653350068,65.7967899996159,0.22406730943116407,-0.32286707568817863,1.6461186043082427,0.9149619494336684,0.9056965714071736,-1.5134639739291529,1.8399058547879104,1.8508178533696371,-4.339969162943827,-4.326204757579941,-1.4325185375312737,3.1513694107592305,3.154750654831431,0.595944214641984,4.873996359202728,5.48000181230485,0.0,0.0,3.816390364638856,4.435835784422881,0.0,0.0,4.750431710292854,3.734865611561681,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.14307236405455045,-64.935896491923,6.233873495316821,5.557379277898688,2.439783625076856,3.2102234309248185,3.8264739950227327,7.5354694475609625,0.0,4.216192878969989,5.799909457150003,8.471683435146032,/,-1,False
NMLCL000378,65.1311066681795,65.01442266360691,0.23797292159514655,-0.345370992565783,1.6822719479085082,0.9241422677377494,0.9149619494336684,-1.501577641994433,1.9571078487208908,1.9732409023836357,-4.1787396539603066,-4.1599871670198105,-1.6760173961276927,3.0319960977406977,3.04256574389664,1.2727368146156872,4.8979915455265255,5.487366792473023,0.0,0.0,3.8423992499757587,4.442089323341344,0.0,0.0,4.738412164955268,3.7190730051025764,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.14318733171149614,-65.52794186453809,6.2243238923279405,5.557201554297706,2.430251080347936,3.226591953579775,3.8264739950227327,7.5227085763763135,0.0,4.216192878969989,5.799909457150003,8.47261318411149,/,-1,False
NMLCL000379,64.9999400000577,64.7444760036118,0.4626186562458874,-0.644464329630317,1.679786686374529,0.9241422677377494,0.9241422677377494,0.0,1.9172922791409213,1.9340751697244811,-4.21707215939761,-4.19644069621655,-1.7530620813268898,2.9834200817202743,3.001977161112372,1.7124944735973655,4.90296162441856,5.489461147825347,0.0,0.0,3.851736250840655,4.4466864986444286,0.0,0.0,4.736697652718648,3.718234866134257,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.14334806135228692,-65.55279497137239,6.222833334351073,5.555422578911323,2.4295341116016105,3.2221464926870214,3.8264739950227327,7.534474453480128,0.0,4.216192878969989,5.799909457150003,8.473359248310649,/,-1,False
NMLCL000380,65.344131999853,65.0804693328775,0.4744348605958354,-0.6570483145950422,1.6717406408226427,0.9149619494336684,0.9149619494336684,0.0,1.9603553486889331,1.9764365135706683,-4.183908102471023,-4.163811612988189,-1.7320258834130131,3.0813307641953176,3.095597499003312,1.4968838547270884,4.897647869219954,5.486031733466881,0.0,0.0,3.837945846184317,4.437198579985479,0.0,0.0,4.7361928244751725,3.714033601644085,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.14309106711566644,-65.6896084753895,6.221668280035575,5.5584449567157375,2.428161683736884,3.2329656724676714,3.8264739950227327,7.516393759686863,0.0,4.216192878969989,5.799909457150003,8.472290519464227,/,-1,False
NMLCL000381,65.5996726684314,65.518584000105,0.17118776498696034,-0.25046742014458817,1.6217106070157088,0.9056965714071736,0.9056965714071736,0.0,1.8828571069044755,1.8933127339952636,-4.279811889106386,-4.267468591375814,-1.3517903719219784,3.1054902934992548,3.112309506883088,0.9743510037637744,4.920080891269368,5.4977949796613155,0.0,0.0,3.859531929776416,4.44317291452075,0.0,0.0,4.734373329711526,3.701891220842905,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.1433561073231837,-65.63736264492151,6.227600079965341,5.556045580351267,2.4271553104476413,3.2307111496593843,3.8264739950227327,7.495653322890066,0.0,4.216192878969989,5.799909457150003,8.472776884566843,/,-1,False
NMLCL000382,69.31027428550901,69.0111657174614,0.5239725640689756,-0.6899825887286838,2.2973872056736644,0.8283105657598477,0.8182022662053825,-1.6315435580155606,1.9139016345029347,1.9139016345029347,-4.375596075290421,-4.3744659159391235,-0.23380292691162285,3.64832014970395,3.6603116922830727,1.3485998391785,4.095365794753275,4.862313630662282,0.0,0.0,2.92889129846915,3.902285064208712,0.0,0.0,4.31663447395636,3.494242605206692,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.2238830014924272,-79.31084694635109,5.791558863036571,5.458458936602428,2.2957732694480115,3.468194552957179,4.181628374320138,6.999695685623344,0.0,4.216192878969989,5.799909457150003,8.452742510153964,/,-1,False
NMLCL000383,60.516316000104105,58.3667959999908,1.7832992001072048,-2.216886405640472,3.6791980351110083,1.0363971641308716,1.0526011070472934,1.9212264423927363,2.0822979893958364,2.0822979893958364,-3.9721486612915142,-3.9385376306697273,-2.1698179775839117,3.0231752765788538,3.0033558401938474,-1.749151952825465,2.4854362012175497,3.53635252029732,0.0,0.0,1.7639476992033212,3.1723990827731803,0.0,0.0,3.1469929363019813,2.9264265111575067,0.0,0.0,0.0,0.0,0.0,-15.179703545912002,3.9487454481037148,3.2845455284775986,4.999700089232526,-0.8855343179382495,5.716336434575824,6.672256705019616,0.0,4.216192878969989,5.631695499827077,8.58554827883416,/,-1,False
NMLCL000384,58.030461001202205,57.7366386672564,0.5167386466235796,-0.7728150974028216,1.9308812580693568,1.068546663513528,1.0606056675400823,-1.3281881204877182,2.5504026069686403,2.57525171697748,-3.5153879612384804,-3.4890710561210483,-1.9690604512518808,3.5486559473938724,3.5669376721306167,1.6815815721832934,4.3983202301599835,5.19654862440862,0.0,0.0,3.3830317341831044,4.28764178074849,0.0,0.0,4.654363156877143,3.8229562787446296,0.0,0.0,-50.0,-33.3333333333333,-0.15484463448817382,-67.5816923289634,6.063484406797249,5.499961740081808,2.4298099538878777,3.1280866952791597,4.050276549873368,6.733512289116142,0.0,4.216192878969989,5.799909457150003,8.467573527979393,/,-1,False
NMLCL000385,54.9551280001548,55.001850001689796,-0.10217870096393444,0.17878382507367724,1.4958798876631283,1.0996946859980428,1.091998163486823,-1.2938087803311835,2.4423285656334124,2.458219905237484,-3.5328351061519325,-3.51490639092962,-1.6514645709172624,3.2561031060783883,3.245590606812065,-1.2540278766100137,4.826608040227787,5.4689001650095115,0.0,0.0,3.766521025211088,4.4477651224774615,0.0,0.0,4.770343931478772,3.797721459285465,0.0,0.0,-50.0,-33.3333333333333,-0.1251644203038219,-60.8188336653321,6.283837503417579,5.491978083982033,2.5114263664185823,2.9770636778267794,4.009344751584685,6.343572876484108,0.0,4.216192878969989,5.653062238328962,8.478254997335485,/,-1,False
NMLCL000386,55.9414164001905,55.7936046666991,0.2929300877689341,-0.4752415664624735,4.8660708127975445,1.068546663513528,1.0363971641308716,-2.4929405564235143,2.023184269483889,2.023184269483889,-3.927759031285185,-3.9428219294845306,1.5183739510334706,2.6461927699849133,2.811666070992106,3.819870343666032,2.9851309576560268,3.7428057272936024,0.0,0.0,2.102188995382009,3.3151229910182294,0.0,0.0,3.1733634686121226,3.0024338353424125,0.0,0.0,-100.0,-100.0,-1.1947054951603389,-25.280186149835,3.603711720781935,3.3736082919958315,3.243496517566666,2.3471952217404275,5.569654323054073,6.592704376236745,0.0,4.216192878969989,5.583054519961106,8.796655062689883,/,-1,False
NMLCL000387,66.6014100009094,66.2224099999743,0.6273704089214683,-0.8373783233323157,2.1656199721761658,0.8677519561040115,0.8580364872426698,-1.5764273430261448,2.0794238415231776,2.0822979893958364,-4.2108820650458565,-4.207047562645509,-0.6389573667622239,3.9029654719055897,3.91798662379686,1.5165845388537045,4.0454522830891175,4.907566838919006,0.0,0.0,3.0115410610789652,4.029201205764078,0.0,0.0,4.410842626209071,3.6309657827859105,0.0,0.0,-42.8571428571429,-42.8571428571429,-0.2375368777507307,-72.6425987013018,5.9072194032424825,5.361071245768508,2.390301123889212,2.978142354732958,4.358458545039252,6.865981801599897,0.0,4.216192878969989,5.799909457150003,8.454401305047684,/,-1,False
NMLCL000388,60.255729000431394,60.31277700227471,-0.12341856912063645,0.19721069265014016,1.9563357784999384,0.9946999461234532,1.0031796430318176,1.413812575824559,2.413896181821433,2.4200572581129784,-3.7234582364641535,-3.7165887772422783,-0.9613948377268988,3.710066394135662,3.7056366211587206,-0.7145524766061396,4.250915929819191,5.076427572077151,0.0,0.0,3.2458569855141217,4.1959446139399255,0.0,0.0,4.546611161309378,3.7552724901221715,0.0,0.0,-42.8571428571429,-28.571428571428598,-0.15938957049949315,-66.5907082294077,6.0624451754520425,5.367108069566983,2.4678032515395083,2.8782737576457547,4.313248740077743,6.75713975878607,0.0,4.216192878969989,5.799909457150003,8.45409232995058,/,-1,False
NMLCL000389,65.8000999990507,65.2578000009684,0.8103486431730009,-1.0639190723814045,1.7181823973400472,0.8580364872426698,0.8580364872426698,0.0,1.9891178076148088,1.9859625286408185,-4.301079889305156,-4.304661839611714,0.6084637812733283,3.889885761669009,3.914997761879049,1.942718635560512,4.361988552835453,5.152510621409578,0.0,0.0,3.2503295471191187,4.166747302603709,0.0,0.0,4.5960297491821835,3.708122019580255,0.0,0.0,-33.3333333333333,-16.6666666666667,-0.09001567566361637,-66.696393275468,6.116737743327966,5.427072259966155,2.4520612917308937,2.930558881661484,4.089598609651104,6.741430536578766,0.0,4.216192878969989,5.799909457150003,8.472223083848299,/,-1,False
NMLCL000390,67.0802800000647,67.1483466665511,-0.14559644093044893,0.20997267615653487,1.723490286847391,0.8677519561040115,0.8677519561040115,0.0,2.04128816422113,2.0442738698467022,-4.251643313566651,-4.246965447283832,-0.7372250157592378,3.870663909897792,3.861840108944069,-1.1203345963417668,4.333393300768444,5.1287880083760395,0.0,0.0,3.217671493952775,4.159222892024413,0.0,0.0,4.576554386115019,3.713472097073364,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.17477225934585086,-67.091719995456,6.097280043662607,5.416438386303582,2.44690548679895,2.9310562989124085,4.127432767943842,6.971259768164273,0.0,4.216192878969989,5.799909457150003,8.465480700967769,/,-1,False
NMLCL000391,65.73732000134521,66.50425666880089,-1.017379408120713,1.3046377868591974,1.7378710948008722,0.8580364872426698,0.8677519561040115,1.5897833080802903,2.0262244374298604,2.0262244374298604,-4.280141372035532,-4.279887276015758,-0.05762850076281624,3.978018628020211,3.943379535514082,-2.195997374815013,4.165318439775743,4.955088588873577,0.0,0.0,2.9591992401515217,3.9710165754495512,0.0,0.0,4.413356292478642,3.5725661907815915,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.17067742639543942,-75.51553405387041,5.875327045958279,5.449492413567964,2.33779686022504,3.2250528503489786,4.265897827682739,6.827749373638034,0.0,4.216192878969989,5.799909457150003,8.465378854604392,/,-1,False
NMLCL000392,71.55334755759041,71.22375529257279,0.5646966900039037,-0.7230103609999877,1.9862455094346836,0.8283105657598477,0.8283105657598477,0.0,1.9538497681268945,1.9603553486889331,-4.396898287606635,-4.387667484035506,-1.1448824036292975,3.853646016154562,3.8617920658765215,1.0730052821574516,4.189684659003151,5.029643531438466,0.0,0.0,3.1003989017776195,4.094982348793004,0.0,0.0,4.520140384471229,3.6861422275751012,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.17264404588438378,-70.4694697386693,5.99639394366079,5.432321918215169,2.3939950655364504,3.09352332040486,4.108694606068471,7.2002159124076535,0.0,4.216192878969989,5.799909457150003,8.463052966470148,/,-1,False
NMLCL000393,65.7120039994758,65.5047026681678,0.3902356842041256,-0.5460356172088183,2.6134799416360184,0.8869042271885342,0.8869042271885342,8.237854842718323e-14,2.0262244374298604,2.0262244374298604,-4.196844291358946,-4.19635966567508,-0.10729804229329548,3.60968782616918,3.620057854769257,1.2432803554578902,3.918429851687329,4.693588680315281,0.0,0.0,2.7705117230194625,3.786559351191814,0.0,0.0,4.140160376044634,3.3919799606232965,0.0,0.0,-37.5,-37.5,-0.2631145721263037,-77.469081332224,5.770824533715018,5.206820173586146,2.36484310041384,3.1606087379226673,4.884673994922523,6.583510308247278,0.0,4.216192878969989,5.799909457150003,8.453523173585793,/,-1,False
NMLCL000394,66.4321600001037,66.17844800001521,0.4600754107612401,-0.6309437911144228,1.8794691609349772,0.9149619494336684,0.9241422677377494,1.5134639739291629,1.8967737899673491,1.8967737899673491,-4.333039285217138,-4.331187064962866,-0.35890636228625605,3.495474354606924,3.502650651708405,0.997031755085996,4.684271374725588,5.335333124130177,0.0,0.0,3.582219213624044,4.280339997469058,0.0,0.0,4.640901417736177,3.6535819106069862,0.0,0.0,-42.8571428571429,-42.8571428571429,-0.16010612209072286,-60.185927635778,6.2976284183588485,5.354235971002968,2.5382462750343606,2.7990400146093237,4.199059957334408,6.6422030046099385,0.0,4.216192878969989,5.503687731815915,8.466241795301126,/,-1,False
NMLCL000395,64.6463466677614,64.37800466517821,0.4811168171454935,-0.6707917941026851,1.6947702033074608,0.9149619494336684,0.9149619494336684,0.0,2.2605792782433847,2.2677575541038126,-3.9219043060272463,-3.912654295191471,-1.151491203348456,3.6046357732354335,3.6142338163306786,1.1886832877893876,4.554998882459639,5.329993506714714,0.0,0.0,3.4924927370763474,4.354620255475709,0.0,0.0,4.759451175039019,3.856372261130145,0.0,0.0,-50.0,-33.3333333333333,-0.1536550147222141,-61.79952480371921,6.246874101577562,5.499585249272011,2.5007618662126676,2.9445229358008462,3.922083775727209,7.083794187984124,0.0,4.216192878969989,5.799909457150003,8.470858945062307,/,-1,False
NMLCL000396,60.956361428741396,60.814874287003,0.2820056195289345,-0.4281772457078008,2.423386686683606,0.9946999461234532,0.9946999461234532,0.0,2.3803802398709433,2.405621917972637,-3.6970530950627927,-3.6689509053221534,-2.0206112631259834,3.3386583731822586,3.343979944854772,0.8214540181863326,4.180924750846721,4.940870175932151,0.0,0.0,3.192458413567357,4.068163060849214,0.0,0.0,4.366675929425466,3.592731010752368,0.0,0.0,-42.8571428571429,-28.571428571428598,-0.1788381510813699,-72.02295402178879,5.939278385608682,5.298379472369434,2.4121393387838395,3.068303842084214,4.558141312335486,6.9151839981540455,0.0,4.216192878969989,5.799909457150003,8.453155012052175,/,-1,False
NMLCL000397,52.1080800003487,50.708588572730896,1.4404150472701354,-1.9718788505513996,1.9002639700129549,1.2154059609918821,1.2289719796772398,1.69946851338431,2.667300752561533,2.6910011857344904,-3.303838491472712,-3.265801105916428,-2.2947294450887203,3.5145003525448537,3.5464424215149664,2.1636584824128144,4.29143034637966,5.096772765980917,0.0,0.0,3.211195563017596,4.149464705291401,0.0,0.0,4.561754964772605,3.7190730051025818,0.0,0.0,-33.3333333333333,-50.0,-0.2822624427808563,-69.2997181356773,5.898034487377175,5.448353537918366,2.4126257571473544,3.137520438676083,4.328546905726746,7.478033812478793,0.0,4.216192878969989,5.799909457150003,8.473190830847377,/,-1,False
NMLCL000398,52.193357714840495,51.41804400110829,1.0243289212739166,-1.4862319755906117,1.8507889719855295,1.1947054951603389,1.2222119747660305,2.3234009323077207,2.675263472607748,2.6972275704728563,-3.297811631433826,-3.2615789067784817,-2.2521388395292115,3.5190884776789773,3.5085764587694346,-1.2474105675004905,4.295832274743994,5.0971951864042335,0.0,0.0,3.2149012286148566,4.14873807446421,0.0,0.0,4.558261978040121,3.7148752677785457,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.19895766015775654,-68.8673574405123,5.908540071011673,5.4342332088927225,2.436489945296775,3.122232020226482,4.328546905726746,7.473374442319981,0.0,4.216192878969989,5.799909457150003,8.473845094024687,/,-1,False
