Cell_ID,AP1Amplitude,AP2Amplitude,AP12AmplitudeDrop,AP12AmplitudeChangePercent,AP1SSAmplitudeChange,AP1WidthHalfHeight,AP2WidthHalfHeight,AP12HalfWidthChangePercent,AP1WidthPeakToTrough,AP2WidthPeakToTrough,AP1RateOfChangePeakToTrough,AP2RateOfChangePeakToTrough,AP12RateOfChangePeakToTroughPercentChange,AP1AHPDepth,AP2AHPDepth,AP12AHPDepthPercentChange,AP1DelayMean,AP2DelayMean,AP1DelaySD,AP2DelaySD,AP1DelayMeanStrongStim,AP2DelayMeanStrongStim,AP1DelaySDStrongStim,AP2DelaySDStrongStim,Burst1ISIMean,Burst1ISIMeanStrongStim,Burst1ISISD,Burst1ISISDStrongStim,InitialAccommodationMean,SSAccommodationMean,AccommodationRateToSS,AccommodationAtSSMean,AccommodationRateMeanAtSS,ISIMedian,ISICV,ISIBurstMeanChange,SpikeRateStrongStim,InputResistance,SteadyStateAPs,FrequencyPassAbove,FrequencyPassBelow,RampFirstSpike
NMLCL000375,54.9341899999803,54.3418329333544,0.592357066625901,-1.07830308706857,8.11248665121807,0.91,0.75,-17.5824175824176,3.20000000000005,2.58000000000004,-18.5245115384343,-24.5067458766389,32.293614467473695,4.34424692301032,8.885571428375131,104.53651889147,4.69000000000005,14.3899999999999,0.0,0.0,1.82000000000016,9.30000000000007,0.0,0.0,9.190000000000053,7.32999999999993,0.0,0.0,0.0,0.0,0.0,-11.1534968746681,29.1080645632997,10.3399999999999,72.9575499737008,-10.5154639175211,135.0,236.695205774286,0,29.0,114.397104454343,2134.62
NMLCL000376,59.6758495239491,59.1607544765597,0.515095047389387,-0.863154947099109,5.6322772776181305,0.77,0.78,1.29870129870131,3.41000000000008,3.45000000000005,-21.2931589442012,-20.945105791252,-1.63457734881547,12.9338224757787,13.0998605032606,1.28375062973761,23.200000000000202,50.42000000000011,0.0,0.0,7.6400000000001,21.050000000000104,0.0,0.0,29.4949999999999,14.05,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.108232136285906,-81.90568617794851,121.798815566616,98.9199999999996,3.81738468638031,16.7156502571642,31.5,530.852372368725,0,29.0,143.0,2044.05
NMLCL000377,65.9058653350068,65.7967899996159,0.109075335390926,-0.165501711928801,1.81830796674002,0.65,0.64,-1.53846153846152,2.29999999999995,2.3299999999999303,-32.8783406215481,-32.4229532658256,-1.38506794173192,9.7143180945524,9.74869110975551,0.353838682947714,56.39000000000011,103.73,0.0,0.0,19.299999999999798,36.23,0.0,0.0,49.785,17.755000000000102,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.0668002672010688,-64.935896491923,220.936940907389,112.11,4.54730597699522,10.329531051964699,19.5,813.139831776675,0,29.0,143.0,2074.43
NMLCL000378,65.1311066681795,65.01442266360691,0.116684004572633,-0.17915249800237198,1.90123712831609,0.66,0.65,-1.51515151515152,2.6400000000001,2.69000000000005,-27.9179797983115,-27.391258249590006,-1.88667501204144,8.57235999936571,8.66806202779173,1.11640234933087,57.7700000000002,104.5,0.0,0.0,19.8200000000002,36.46000000000029,0.0,0.0,49.184999999999896,17.4699999999999,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.0668578802040502,-65.52794186453809,218.83299540728402,112.09,4.50004426769731,10.5071688422862,19.5,802.823877421416,0,29.0,143.0,2076.36
NMLCL000379,64.9999400000577,64.7444760036118,0.25546399644592604,-0.393021895782825,1.89543992816338,0.66,0.66,0.0,2.51999999999998,2.56999999999994,-29.025892380717806,-28.424312693126197,-2.07256224787492,8.145308799350481,8.30600761772071,1.97290025865002,58.059999999999896,104.72,0.0,0.0,20.0100000000001,36.6300000000001,0.0,0.0,49.1,17.455,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.0669384367197488,-65.55279497137239,218.50640825825403,111.89,4.49650776894852,10.458636948134199,19.5,812.330732927744,0,29.0,143.0,2077.91
NMLCL000380,65.344131999853,65.0804693328775,0.263662666975506,-0.403498614039435,1.87676998914737,0.65,0.65,0.0,2.6500000000000896,2.70000000000005,-28.064896406597,-27.497879325935006,-2.02037831334636,9.02784347763169,9.16380484714832,1.50602267145527,57.75,104.36,0.0,0.0,19.73,36.28000000000021,0.0,0.0,49.075,17.38,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.0668096392947574,-65.6896084753895,218.251478979732,112.23,4.48974524012289,10.577129371380199,19.5,797.7674313793028,0,29.0,143.0,2075.69
NMLCL000381,65.5996726684314,65.518584000105,0.0810886683263874,-0.123611391685206,1.7639920201184698,0.64,0.64,0.0,2.4200000000000697,2.45000000000005,-30.9334300673634,-30.5486286487301,-1.2439662132370202,9.259228094590313,9.32555618928516,0.7163458337698599,59.069999999999894,105.6,0.0,0.0,20.1700000000001,36.5,0.0,0.0,48.985,17.165,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.06694246964159,-65.63736264492151,219.552534220253,111.96,4.48479231071977,10.5523318289278,19.5,781.382877668197,0,29.0,143.0,2076.7
NMLCL000382,69.31027428550901,69.0111657174614,0.299108568047572,-0.431550114511822,3.88613492366269,0.56,0.55,-1.7857142857142498,2.50999999999999,2.50999999999999,-34.0865617526449,-34.0475697218912,-0.11439121093122,16.2469957136294,16.448234284485302,1.23862020033071,25.6500000000001,55.73,0.0,0.0,7.68999999999994,21.0700000000002,0.0,0.0,32.1099999999999,13.8650000000001,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.108975197245107,-79.31084694635109,141.807225543612,101.51,3.8791676499864094,13.4973404255318,28.0,475.682542866112,0,29.0,143.0,2035.5
NMLCL000383,60.516316000104105,58.3667959999908,2.14952000011326,-3.55196770422965,16.7701135039041,0.79,0.81,2.53164556962026,3.04999999999995,3.04999999999995,-22.6260915648413,-21.8638891802678,-3.3686877929807504,8.49326327266075,8.318065999825,-2.06277925470289,4.779999999999969,14.48,0.0,0.0,2.10000000000002,9.929999999999948,0.0,0.0,9.66999999999996,7.67000000000007,0.0,0.0,0.0,0.0,0.0,-15.179703545912002,22.0926706616031,11.1600000000003,64.00139628811941,-0.6185567010327061,131.5,342.735138911147,0,29.0,120.792496246393,2324.66
NMLCL000384,58.03046100120221,57.7366386672564,0.293822333945862,-0.506324314638435,2.56041985599352,0.83,0.82,-1.20481927710841,5.13000000000011,5.26999999999998,-14.1705831190217,-13.791241384146302,-2.676966301874549,14.664630399380501,14.9432034271946,1.89962529042571,34.8800000000001,78.02,0.0,0.0,12.3599999999999,31.1800000000001,0.0,0.0,45.184999999999896,19.430000000000106,0.0,0.0,-50.0,-33.3333333333333,-0.0727341494104897,-67.5816923289634,186.256174968037,105.83,4.49786808032644,9.480760315253027,24.5,364.413360997809,0,29.0,143.0,2065.92
NMLCL000385,54.9551280001548,55.001850001689796,-0.0467220015349881,0.0850184563938355,1.5040756344661,0.87,0.86,-1.14942528735631,4.55999999999995,4.640000000000098,-14.4276324028146,-14.1635515368326,-1.83038255071202,10.8348757566788,10.7170291292148,-1.0876601643670698,53.76,102.58,0.0,0.0,18.34,36.67000000000029,0.0,0.0,50.795,18.935,0.0,0.0,-50.0,-33.3333333333333,-0.0579065619716026,-60.8188336653321,232.27851092623501,104.985,4.91729683065145,8.09094633346999,23.5,246.603285702876,0,29.0,123.41058781868799,2088.11
NMLCL000386,55.9414164001905,55.7936046666991,0.14781173349142998,-0.264225940283712,55.9414164001905,0.83,0.79,-4.81927710843371,2.85000000000002,2.85000000000002,-21.6248366315951,-21.959626198737002,1.5481715438849,5.689367999855992,6.79132999970199,19.368794563366198,8.15999999999997,17.9,0.0,0.0,3.12,11.52,0.0,0.0,9.94,8.31000000000006,0.0,0.0,-100.0,-100.0,-1.0,-25.280186149835,15.5192226509895,12.24,10.693701695720499,4.10677618069791,113.5,316.492866477137,0,29.0,115.03701714746201,2871.16
NMLCL000387,66.6014100009094,66.2224099999743,0.379000000935022,-0.569057022861599,3.3527563163611203,0.6,0.59,-1.66666666666665,3.03999999999996,3.04999999999995,-28.8440942984505,-28.7320412175274,-0.388478416981043,21.0846366663791,21.410315713482802,1.54462726703281,24.3800000000001,58.32999999999989,0.0,0.0,8.389999999999871,23.9800000000001,0.0,0.0,35.3249999999999,15.9600000000002,0.0,0.0,-42.8571428571429,-42.8571428571429,-0.116443806159877,-72.6425987013018,159.248130390415,92.05000000000021,4.30680333261376,8.10014727540572,33.5,416.09191880783095,0,29.0,143.0,2038.88
NMLCL000388,60.255729000431394,60.312777002274714,-0.0570480018433486,0.0946764777220439,2.63762734481271,0.74,0.75,1.3513513513513202,4.42000000000007,4.45000000000005,-17.5486868777304,-17.4255768542396,-0.701534105363866,17.309466999138202,17.2310399990922,-0.453087319498857,30.04,69.1400000000001,0.0,0.0,10.72,28.4100000000001,0.0,0.0,40.525,18.13,0.0,0.0,-42.8571428571429,-28.571428571428598,-0.0750438068222325,-66.5907082294077,186.06226115842202,92.6099999999997,4.688862480500201,7.28900255754392,32.0,373.1364341795489,0,29.0,143.0,2038.25
NMLCL000389,65.8000999990507,65.2578000009684,0.542299998082314,-0.824162878308904,1.98663121215689,0.59,0.59,0.0,2.740000000000009,2.7300000000000204,-31.6077036491536,-31.722682295208106,0.363767793227883,20.805007999630497,21.3451226649504,2.5960800655763,33.6199999999999,74.6400000000001,0.0,0.0,10.77,27.5799999999999,0.0,0.0,42.6,17.275,0.0,0.0,-33.3333333333333,-16.6666666666667,-0.0409068224398465,-66.696393275468,196.467547079768,98.3600000000004,4.60884541435593,7.703559239394469,25.5,367.313782995395,0,29.0,143.0,2075.55
NMLCL000390,67.0802800000647,67.1483466665511,-0.0680666664864162,0.101470456721932,1.99951538196488,0.6,0.6,0.0,2.91000000000008,2.9200000000000697,-30.0621745702675,-29.9198493146536,-0.47343632870343,20.400647999416197,20.2176133322396,-0.8972002613927579,32.6600000000001,72.8800000000001,0.0,0.0,10.4100000000001,27.3699999999999,0.0,0.0,41.77,17.37,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.0829393713195654,-67.091719995456,192.67332332358,97.3150000000001,4.58291088285857,7.707608155146461,26.5,462.334406461787,0,29.0,143.0,2061.6
NMLCL000391,65.73732000134521,66.50425666880089,-0.766936667455695,1.16666859470389,2.03476841043325,0.59,0.6,1.69491525423729,2.8599999999999,2.8599999999999,-30.943766899945693,-30.935794872309106,-0.0257629514285985,22.7618533324963,21.9721166659999,-3.46956223186324,27.54,61.190000000000104,0.0,0.0,7.94000000000005,22.5999999999999,0.0,0.0,35.415,15.03,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.0808257155096465,-75.51553405387041,154.235833265311,100.6,4.064297484525991,10.4903417533425,30.5,400.46768961105005,0,29.0,143.0,2061.39
NMLCL000392,71.55334755759041,71.22375529257279,0.3295922650175529,-0.4606245217979179,2.73089556127684,0.56,0.56,0.0,2.63000000000011,2.6500000000000896,-34.8298207863443,-34.5058024406188,-0.930290017032105,20.049081110499,20.216621175070003,0.8356495923563829,28.23,65.96,0.0,0.0,9.21000000000015,25.6400000000001,0.0,0.0,39.455,16.8899999999999,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.081839757754317,-70.4694697386693,174.14194325348495,98.88000000000059,4.32434905784055,9.14391730718273,26.0,581.39873027002,0,29.0,143.0,2056.6
NMLCL000393,65.7120039994758,65.5047026681678,0.20730133130796,-0.315469501294792,5.49228679632228,0.62,0.62,3.58136459556502e-14,2.8599999999999,2.8599999999999,-28.4359622374971,-28.4219743592988,-0.0491908031157431,15.6148479997632,15.7821439994239,1.07139051025864,21.42,47.01,0.0,0.0,6.5,18.72,0.0,0.0,26.845,12.475,0.0,0.0,-37.5,-37.5,-0.130712119627732,-77.469081332224,138.88830849004,78.8299999999999,4.1876277762742005,9.80851895271541,57.0,313.592370720764,0,29.0,143.0,2037.09
NMLCL000394,66.4321600001037,66.17844800001521,0.253712000088512,-0.38191141171402,2.4103461670212205,0.65,0.66,1.53846153846154,2.46000000000004,2.46000000000004,-32.6482861786476,-32.5870666661648,-0.18751217796784805,13.8826239993706,13.9857359987515,0.742741425436497,46.569999999999894,89.7,0.0,0.0,15.1799999999999,30.95,0.0,0.0,44.575,16.335,0.0,0.0,-42.8571428571429,-42.8571428571429,-0.0754089047862032,-60.185927635778,235.51006525997502,91.4200000000001,5.06276806388988,6.700672385810031,28.5,332.575066184977,0,29.0,106.22667843429501,2063.17
NMLCL000395,64.6463466677614,64.37800466517821,0.268342002583196,-0.4150922927822871,1.93061037389836,0.65,0.65,0.0,3.730000000000021,3.7599999999999913,-21.4960638119711,-21.2941430841564,-0.939338148513415,15.533971350891,15.6879733312497,0.991388337727912,40.8699999999999,89.22,0.0,0.0,13.84,33.3699999999999,0.0,0.0,50.24,20.105,0.0,0.0,-50.0,-33.3333333333333,-0.0721313367379324,-61.799524803719216,223.833690124798,105.79,4.86052802729992,7.81799379524247,21.5,517.455145468287,0,29.0,143.0,2072.72
NMLCL000396,60.956361428741396,60.814874287003,0.141487141738352,-0.232112183900203,4.466289011156321,0.74,0.74,0.0,4.259999999999991,4.38000000000011,-17.0800580451907,-16.5947178877376,-2.84156035166226,11.804685843770699,11.869990061289501,0.553205891144948,27.98,60.319999999999894,0.0,0.0,10.14,24.95,0.0,0.0,33.78,15.345,0.0,0.0,-42.8571428571429,-28.571428571428598,-0.0850466693598112,-72.02295402178879,164.450329487373,86.4300000000003,4.4114792535049805,8.905380333952117,41.0,437.098470006527,0,29.0,143.0,2036.34
NMLCL000397,52.1080800003487,50.708588572730896,1.39949142761776,-2.6857474457097594,2.47011925765148,1.03,1.05,1.94174757281554,5.819999999999942,5.97000000000003,-11.385860043736503,-10.944695824774401,-3.8746675022124895,14.157625454196902,14.6312455011727,3.34533533542102,31.3,70.56999999999991,0.0,0.0,10.34,27.0999999999999,0.0,0.0,41.15,17.47,0.0,0.0,-33.3333333333333,-50.0,-0.141635034842218,-69.2997181356773,157.788175796482,100.485,4.4138369001986915,9.57473898650367,32.5,767.72828870024,0,29.0,143.0,2077.56
NMLCL000398,52.193357714840495,51.41804400110829,0.775313713732132,-1.48546433430874,2.3299201645015897,1.0,1.04,4.0,5.869999999999889,6.009999999999992,-11.3148358680343,-10.8967527454741,-3.69499944529748,14.2247288305196,14.0714399991909,-1.077622168795,31.4400000000001,70.59999999999991,0.0,0.0,10.3800000000001,27.0799999999999,0.0,0.0,41.005,17.395,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.0956013804839342,-68.8673574405123,159.459157139714,99.06999999999992,4.530925171605968,9.422880490296981,32.5,764.157460248869,0,29.0,143.0,2078.92
NMLCL000399,53.0948373334029,51.9533680012836,1.14146933211932,-2.14986878093551,2.24542445361374,0.97,1.0,3.09278350515464,5.680000000000058,5.83999999999992,-11.8894287558173,-11.388817402414201,-4.210558502721581,14.43711799964,14.5573256288143,0.8326289857667099,30.97,70.01,0.0,0.0,10.16,26.7900000000002,0.0,0.0,40.795,17.325,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.0972582888376662,-68.3611772605004,155.34916844889204,97.0599999999999,4.51740329603793,8.990778688524571,33.0,769.30365391823,0,29.0,143.0,2071.82
NMLCL000400,52.3288440003489,50.8178080016696,1.5110359986793,-2.8875776401046096,2.2381210236392204,1.02,1.05,2.94117647058824,5.740000000000008,5.8900000000001,-11.7078838227983,-11.234025942314696,-4.04734013127908,14.8744091425136,15.350604798564902,3.20144250093489,30.51,69.7700000000002,0.0,0.0,10.049999999999804,26.9200000000001,0.0,0.0,41.14,17.5850000000001,0.0,0.0,-33.3333333333333,-50.0,-0.14097214390436402,-69.2305455393508,157.50839826399,100.48,4.42753263691334,9.57717778909708,33.0,783.376748703456,0,29.0,143.0,2072.11
NMLCL000401,52.1159440002711,50.991744001154004,1.12419999911717,-2.15711337611255,2.52858130532986,1.04,1.06,1.92307692307695,5.819999999999942,5.97000000000003,-11.4357138016349,-10.9859604690713,-3.9328837741573297,14.4399103252431,14.594439999202098,1.07015674251655,30.9100000000001,70.2,0.0,0.0,10.21,27.0699999999999,0.0,0.0,41.2149999999999,17.5749999999999,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.0937277396618303,-69.41562944759971,155.698205457002,100.725,4.418834227156849,9.798931025706061,32.5,776.235090429953,0,29.0,143.0,2041.48
NMLCL000402,72.31209600022059,66.0449500005412,6.267145999679428,-8.66680174733188,13.784569371419,0.5,0.53,6.00000000000003,1.87,1.90999999999997,-48.542074866413,-43.709932685279,-9.954543958889301,18.461583999971896,17.441021428340303,-5.52803362719697,1.88999999999999,9.970000000000027,0.0,0.0,7.259999999999992,13.46,0.0,0.0,8.134999999999991,6.25,0.0,0.0,-4.25531914893617,-4.25531914893617,-0.120924101987387,-5.295061626298071,816.320841756549,8.86000000000013,68.5808806285152,1.3613861386126205,156.5,427.49440826988996,0,34.5101124393613,59.0516961300509,2372.14
NMLCL000403,53.59946800056071,54.325262001785795,-0.7257940012250971,1.35410672586807,3.42337461899142,0.73,0.73,-3.04170691678125e-14,4.27999999999997,4.29999999999995,-17.129432443293,-17.1632283723339,0.197297424492954,19.7145028567328,19.4766199992491,-1.20663888515221,25.4100000000001,58.07999999999989,0.0,0.0,9.580000000000153,24.8200000000002,0.0,0.0,34.9400000000001,15.795,0.0,0.0,-25.0,-37.5,-0.0877480344440285,-64.0199472676857,196.11184556870498,74.29000000000009,4.99378261085986,13.8965411692698,45.0,435.24614516739604,0,29.0,143.0,2032.3
NMLCL000404,53.37729657187389,54.180463555947895,-0.8031669840739609,1.50469775664355,3.0625480716534,0.74,0.74,0.0,3.70000000000005,3.6700000000000697,-19.7869481081445,-20.2120648500587,2.14847049474606,19.834411428261603,19.9978144437689,0.8238359686063,25.98,58.190000000000296,0.0,0.0,9.6400000000001,24.4300000000001,0.0,0.0,34.63,15.365,0.0,0.0,-25.0,-37.5,-0.0880860659588462,-64.3657282011373,197.39311604419498,74.31500000000041,4.956591376090519,15.026389320085098,45.0,425.876220343379,0,29.0,143.0,2033.61
NMLCL000405,63.387350667800504,63.9567039997701,-0.569353331969538,0.898212854727745,3.239209608818609,0.67,0.68,1.49253731343287,2.6500000000000896,2.66000000000008,-28.346804025321607,-28.194718495872998,-0.536517377100899,11.731679999304301,11.041247199254501,-5.88519973346333,33.3599999999999,65.5900000000001,0.0,0.0,11.3099999999999,25.29,0.0,0.0,34.205,14.5750000000002,0.0,0.0,-42.8571428571429,-42.8571428571429,-0.11439248060094198,-74.60675599414209,168.31772073774,95.18500000000022,4.06589358940694,12.255662426309499,31.0,503.29831134815987,0,29.0,124.014877126339,2032.91
NMLCL000406,71.7430400009156,72.30312761799671,-0.560087617081109,0.780685648494908,11.027060321055,0.49,0.49,4.531522549490441e-14,2.28999999999996,2.24000000000001,-39.87414098597071,-40.9745269601569,2.75964810018954,19.568742856955897,19.479812772755306,-0.4544496539748379,9.13000000000011,25.28,0.0,0.0,3.300000000000069,13.46,0.0,0.0,18.03,10.4049999999999,0.0,0.0,-16.6666666666667,-16.6666666666667,-0.0781079138938357,-89.8079401078355,63.188043514839286,87.0350000000001,4.11160609654567,23.2817337461316,75.0,561.662917179334,0,29.0,45.5917248655091,2030.25
NMLCL000407,73.05490933315942,71.9559680014573,1.09894133170209,-1.50426760053932,12.3263363137428,0.56,0.56,0.0,2.51999999999998,2.51999999999998,-35.9850687829549,-35.6702888893327,-0.874751401812869,17.627463999886302,17.9331599996604,1.7342029447688,7.09000000000003,20.78,0.0,0.0,2.89999999999986,11.5099999999999,0.0,0.0,14.7499999999999,8.81000000000012,0.0,0.0,-14.285714285714299,-14.285714285714299,-0.0781536970606395,-94.8816656475375,49.623319839973,66.895,3.39616879485749,15.485756026296697,96.0,440.02186438760594,0,29.0,143.0,2061.26
NMLCL000408,71.8264200005946,70.93573714422308,0.8906828563714408,-1.2400490743713402,12.9861799713537,0.57,0.57,1.9477596923248403e-14,2.53999999999996,2.5599999999999503,-34.3319448820721,-33.6910329865371,-1.8668091706907,15.376719999867197,15.3133073013099,-0.412394181319867,7.44999999999993,20.24,0.0,0.0,2.66999999999996,10.6900000000001,0.0,0.0,13.9650000000001,8.15500000000003,0.0,0.0,-22.2222222222222,-22.2222222222222,-0.17289521685382594,-91.44990408241621,50.0759761713821,59.615,4.34483029649823,18.3737294761533,104.5,268.961940203569,0,29.0,143.0,2042.43
NMLCL000409,71.9151919997061,71.0596342852603,0.8555577144457801,-1.1896759094368798,13.218735177461,0.57,0.57,1.9477596923248403e-14,2.49000000000001,2.51999999999998,-34.9483656529168,-34.172449112693,-2.22017975870365,15.106238476057,15.0549374787254,-0.339601399864968,7.44000000000017,20.090000000000106,0.0,0.0,2.6500000000000896,10.5900000000001,0.0,0.0,13.819999999999899,8.07499999999993,0.0,0.0,-22.2222222222222,-22.2222222222222,-0.186428038777032,-90.6447901904973,51.341337488468504,58.1199999999999,4.464325204931191,18.4980237154135,106.0,265.013293666974,0,30.504559017698107,109.919006766175,2035.32
NMLCL000410,72.9078666664319,72.11240380901441,0.795462857417448,-1.09105216458582,11.6258087945719,0.56,0.56,1.9825411154020698e-14,2.5700000000000496,2.5799999999999303,-35.8338427070915,-35.4293773730336,-1.12872442222872,19.1851090907952,19.295389813409606,0.5748245792741371,7.350000000000019,21.36,0.0,0.0,3.03999999999996,11.89,0.0,0.0,15.27,9.05500000000001,0.0,0.0,-14.285714285714299,-28.571428571428598,-0.26509026323463103,-90.0042993180112,45.416325552360895,72.29,4.5295556375262,17.9871520342619,93.0,443.261096941606,0,29.0,143.0,2064.95
NMLCL000411,72.7756800002972,71.83273599830159,0.9429440019955848,-1.295685594407,12.4580940853093,0.55,0.56,1.81818181818182,2.48000000000002,2.5,-35.722685099913505,-35.081512888118404,-1.7948600728132,15.816579047489,15.8710462219944,0.344367605294669,7.53999999999985,20.410000000000103,0.0,0.0,2.65999999999985,10.680000000000101,0.0,0.0,13.9850000000001,8.14000000000016,0.0,0.0,-22.2222222222222,-22.2222222222222,-0.18666293340799894,-90.3095224752245,52.0972036616915,58.32999999999989,4.48298343008691,17.3271173271145,104.5,264.509595794943,0,29.0,108.673746523135,2043.69
NMLCL000412,74.7361799997423,73.9273922236167,0.808787776125527,-1.08219041450649,15.124394516604301,0.51,0.52,1.96078431372549,1.94000000000005,1.91999999999996,-46.45705025753701,-46.4354565978076,-0.0464809100227423,15.3904974998821,15.228684444172002,-1.05138287902246,5.98000000000013,16.9299999999998,0.0,0.0,1.94000000000005,9.320000000000052,0.0,0.0,11.7499999999999,7.399999999999981,0.0,0.0,-20.0,-20.0,-0.1431229426077,-92.1720693495514,52.61616035777779,50.04,4.26167916236132,14.611872146123499,120.5,220.91292477269002,0,29.0,92.45138125530752,2035.42
NMLCL000413,74.8990079993484,73.852151110443,1.04685688890531,-1.39769126036278,15.1056893470541,0.52,0.52,0.0,1.88999999999999,1.88999999999999,-47.7285544969464,-47.20621012799911,-1.09440642913402,15.307959999879598,15.3675860314745,0.3895099777850861,6.15999999999997,17.1600000000001,0.0,0.0,1.9700000000000304,9.35000000000002,0.0,0.0,11.8600000000001,7.410000000000029,0.0,0.0,-30.0,-20.0,-0.137617835271451,-92.31503497623908,52.9209938258809,51.004999999999896,4.19605278915967,15.636363636362699,120.0,223.16014164147202,0,29.0,124.309653631733,2040.99
NMLCL000414,75.67555999944679,74.84467999949099,0.830879999955826,-1.09795024967361,15.335696196673801,0.52,0.52,-2.1350442781253e-14,2.13,2.11000000000001,-45.042948356483706,-45.0367035277781,-0.0138641650544966,20.2659199998632,20.1827644441215,-0.41032213559668496,5.460000000000041,16.3500000000001,0.0,0.0,1.9899999999999,9.41999999999996,0.0,0.0,11.475,7.5000000000000595,0.0,0.0,-18.181818181818198,-18.181818181818198,-0.15735022225718898,-89.908535851248,51.131339444388715,47.4100000000001,2.4768825869762097,10.743801652891,117.5,213.522836757779,0,49.3263199410569,131.778967842417,2032.93
NMLCL000415,70.5493349997959,69.1771733329298,1.37216166686611,-1.94496754203293,15.4631969793453,0.59,0.6,1.69491525423727,2.64999999999998,2.69000000000005,-31.877278902107506,-30.8340631967701,-3.27259961096753,13.9254540907883,13.7664566663835,-1.14177550956828,6.970000000000138,19.500000000000107,0.0,0.0,2.65999999999985,10.5599999999999,0.0,0.0,13.4149999999999,8.0,0.0,0.0,-27.2727272727273,-27.2727272727273,-0.214999820833483,-87.90054241831051,58.1270889729564,41.9749999999999,2.08261162752698,14.126097366319804,110.5,236.158381193625,0,49.3263199428286,128.712916386122,2045.81
NMLCL000416,80.6133085706568,79.69054428736379,0.922764283292992,-1.14467982973828,15.1475661223071,0.47,0.45,-4.25531914893615,1.73000000000002,1.69000000000005,-58.0187144503865,-59.054786983094,1.78575575574576,19.759067428513,20.1120457140683,1.7864116655929398,5.17999999999995,15.9599999999999,0.0,0.0,1.78999999999996,9.35000000000002,0.0,0.0,11.665,7.615000000000008,0.0,0.0,-22.2222222222222,-22.2222222222222,-0.14570993523193398,-95.75303941176381,40.9428227686914,56.54500000000011,3.70651520624252,16.4192949907245,115.5,298.90776723935903,0,29.0,143.0,2032.57
NMLCL000417,63.16212533365721,60.56889733331389,2.5932280003432204,-4.10566931787739,15.1307759705617,0.78,0.8,2.5641025641025696,3.8400000000000296,3.980000000000021,-19.8815870370902,-18.599656616322104,-6.447827421304848,13.183168888769698,13.457735999648301,2.08270950023595,8.18000000000006,22.5,0.0,0.0,3.3700000000001205,11.9100000000001,0.0,0.0,15.28,8.68000000000001,0.0,0.0,-20.0,-20.0,-0.104701078421108,-85.9305579066255,69.3443499551161,51.36,4.0469057335839,13.407821229050803,100.0,186.048730517491,0,29.0,143.0,2046.63
NMLCL000418,63.6776640002918,61.1846400008288,2.493023999463,-3.91506824033553,15.0321686348253,0.76,0.78,2.63157894736844,3.82000000000005,3.94000000000005,-20.253276570725,-19.0708539863804,-5.83817922110303,13.689852499878599,13.9545247055109,1.93334592636892,8.11000000000001,22.45,0.0,0.0,3.3700000000001205,11.97,0.0,0.0,15.285,8.74999999999989,0.0,0.0,-20.0,-20.0,-0.102317491175116,-85.96580350929199,67.6977314779184,52.52,3.54982511737786,13.1799163179915,99.0,193.04263703505902,0,29.0,143.0,2042.56
NMLCL000419,63.5924146666264,61.1058653334283,2.4865493331980897,-3.91013511003388,15.0888649377941,0.76,0.78,2.63157894736844,3.8600000000000096,3.9799999999999,-19.9814131260415,-18.8202040200376,-5.81144636107123,13.5358399998941,13.798546666319401,1.94082278179506,8.15000000000009,22.5200000000001,0.0,0.0,3.3700000000001205,11.9800000000001,0.0,0.0,15.3299999999999,8.759999999999991,0.0,0.0,-20.0,-30.0,-0.224114746750336,-85.91657802650309,65.9293748930866,52.02,4.40617244634023,13.361169102295401,99.0,192.586384068018,0,29.0,143.0,2046.89
NMLCL000420,64.7901133333681,62.4669133341475,2.32319999922066,-3.58573226638294,14.3622976412023,0.73,0.74,1.3698630136986203,3.72000000000003,3.81000000000006,-21.293000995595698,-20.2961417323991,-4.68162878216529,14.419850370248401,14.8613866662944,3.0620033128571804,8.13,22.54,0.0,0.0,3.340000000000149,11.9800000000001,0.0,0.0,15.32,8.794999999999849,0.0,0.0,-20.0,-20.0,-0.14591084847158406,-85.9291126195768,64.646773116334,53.89,3.27660942497468,12.630117973629801,98.5,197.202728404652,0,29.0,143.0,2044.05
NMLCL000421,63.732231999980705,61.25489866658361,2.4773333333971097,-3.8870964591321098,14.8242496130511,0.76,0.78,2.63157894736844,3.82000000000005,3.94000000000005,-20.3269926701234,-19.1571984770507,-5.75488077383925,13.916879999891501,14.224463332997301,2.21014575902163,8.169999999999959,22.6200000000001,0.0,0.0,3.3799999999998795,12.0400000000001,0.0,0.0,15.4,8.81000000000012,0.0,0.0,-20.0,-20.0,-0.141262890238734,-86.25143634526128,64.2769899752713,52.89999999999989,4.05977877295214,13.1487889273338,98.5,195.38999771215802,0,29.0,143.0,2047.45
